-0.656781,-1.684783,-0.748924,0.484718,-1.878034,-0.719378,-0.687234,-0.670154,-0.212357,0.618938,-0.734586,-0.124297,-0.681521,-1.334341,-0.517234,0.586129,-1.381054,-0.464652,-0.509874,-1.462608,-0.644777,0.390303,-1.608397,-0.677236
-0.656568,-1.692284,-0.750869,0.494085,-1.875988,-0.717991,-0.687453,-0.674443,-0.21372,0.620579,-0.733715,-0.124658,-0.681908,-1.340297,-0.51952,0.589165,-1.382462,-0.464816,-0.50966,-1.463466,-0.647764,0.39122,-1.636506,-0.692287
-0.648431,-1.672229,-0.74037,0.486497,-1.852956,-0.708612,-0.685571,-0.661952,-0.209305,0.615151,-0.735562,-0.123727,-0.680053,-1.322292,-0.512537,0.580732,-1.377306,-0.463978,-0.507563,-1.409554,-0.62971,0.384944,-1.611051,-0.68079
-0.652427,-1.668778,-0.743304,0.479863,-1.861295,-0.716922,-0.685099,-0.661879,-0.208836,0.614893,-0.735239,-0.123298,-0.6798,-1.321978,-0.511756,0.580306,-1.376634,-0.463471,-0.506226,-1.395561,-0.625074,0.384931,-1.576878,-0.666656
-0.65319,-1.686224,-0.750765,0.489625,-1.868242,-0.716973,-0.685856,-0.67108,-0.21206,0.61889,-0.733741,-0.124016,-0.680818,-1.335187,-0.516606,0.586546,-1.380141,-0.464099,-0.507955,-1.418613,-0.63499,0.38868,-1.620061,-0.685723
-0.654328,-1.690795,-0.754761,0.487328,-1.884914,-0.722118,-0.68585,-0.675031,-0.213293,0.620084,-0.732431,-0.124415,-0.681048,-1.340483,-0.518358,0.588733,-1.380604,-0.464281,-0.508463,-1.446027,-0.649273,0.388486,-1.649589,-0.700961
-0.660221,-1.683978,-0.747096,0.479715,-1.874323,-0.721612,-0.684877,-0.669988,-0.211335,0.61701,-0.7322,-0.123791,-0.679975,-1.332599,-0.515227,0.584343,-1.377025,-0.46336,-0.50656,-1.449564,-0.65418,0.385145,-1.637844,-0.694511
-0.651627,-1.673569,-0.748432,0.483582,-1.855138,-0.714804,-0.683973,-0.665224,-0.209999,0.614468,-0.732185,-0.123561,-0.678899,-1.325403,-0.512723,0.580647,-1.373998,-0.463012,-0.507704,-1.431587,-0.642655,0.379287,-1.655651,-0.704117
-0.654545,-1.684776,-0.753734,0.482492,-1.877889,-0.722536,-0.684631,-0.671715,-0.212256,0.617514,-0.731142,-0.124109,-0.679494,-1.334763,-0.516148,0.585139,-1.376509,-0.463544,-0.50412,-1.472084,-0.66497,0.385885,-1.615639,-0.688526
-0.65219,-1.691207,-0.753304,0.500492,-1.784606,-0.714876,-0.685019,-0.675341,-0.213238,0.61964,-0.730861,-0.124338,-0.679571,-1.340154,-0.517808,0.587872,-1.378315,-0.463902,-0.505878,-1.440271,-0.646738,0.392181,-1.491908,-0.63367
