-0.521346,-1.723259,-0.581362,0.480245,-1.725087,-0.749465,-0.525342,-0.739763,0.00487,0.575242,-0.697207,-0.332463,-0.545346,-1.310433,-0.324365,0.575476,-1.279164,-0.608626,-0.41598,-1.44806,-0.567044,0.383763,-1.452653,-0.81471
-0.518394,-1.72407,-0.578159,0.413413,-1.793246,-0.814978,-0.525427,-0.740549,0.004583,0.575883,-0.692852,-0.331289,-0.545328,-1.310731,-0.324491,0.546443,-1.428837,-0.662448,-0.415817,-1.449802,-0.566841,0.369647,-1.460284,-0.821729
-0.522321,-1.72326,-0.586091,0.425131,-1.776933,-0.79228,-0.525379,-0.74058,0.004489,0.575526,-0.693992,-0.331475,-0.54525,-1.310551,-0.324567,0.556483,-1.40821,-0.665291,-0.415733,-1.45131,-0.568649,0.372814,-1.469232,-0.823257
-0.519893,-1.72352,-0.582611,0.420865,-1.783818,-0.801608,-0.525444,-0.740715,0.004362,0.575575,-0.697884,-0.331731,-0.545342,-1.311081,-0.324993,0.553863,-1.412971,-0.667847,-0.416039,-1.448668,-0.567182,0.371113,-1.45509,-0.820908
-0.521016,-1.724792,-0.583196,0.481781,-1.720826,-0.754548,-0.525739,-0.740896,0.004399,0.575278,-0.698123,-0.332142,-0.545351,-1.311348,-0.324921,0.57492,-1.278412,-0.611796,-0.41396,-1.455411,-0.57415,0.376075,-1.517754,-0.830052
-0.521524,-1.723892,-0.582819,0.483458,-1.72458,-0.74575,-0.524023,-0.73646,0.003773,0.575654,-0.700103,-0.332464,-0.545241,-1.311464,-0.324924,0.575846,-1.279618,-0.61163,-0.414737,-1.459244,-0.566663,0.376278,-1.491826,-0.826066
-0.523362,-1.724398,-0.580284,0.415258,-1.806164,-0.806902,-0.524286,-0.73702,0.003822,0.575526,-0.70106,-0.332376,-0.545175,-1.311507,-0.324808,0.545204,-1.435078,-0.66759,-0.414325,-1.465267,-0.571282,0.371011,-1.475181,-0.823447
-0.511653,-1.767825,-0.57613,0.429159,-1.777219,-0.788115,-0.524877,-0.7379,0.003411,0.575633,-0.701515,-0.331943,-0.550384,-1.41092,-0.394137,0.556661,-1.409077,-0.661331,-0.410155,-1.589605,-0.622529,0.368699,-1.503683,-0.830078
-0.512519,-1.769029,-0.576047,0.449354,-1.780566,-0.775095,-0.524151,-0.732856,0.003658,0.575163,-0.697396,-0.331546,-0.550262,-1.414519,-0.39667,0.55702,-1.409391,-0.661105,-0.409565,-1.572644,-0.615987,0.37477,-1.477996,-0.822186
-0.511312,-1.76877,-0.575067,0.476563,-1.790412,-0.768625,-0.524068,-0.730532,0.005095,0.57502,-0.693416,-0.333063,-0.549645,-1.416903,-0.39841,0.563197,-1.409736,-0.660087,-0.410377,-1.574412,-0.615437,0.379201,-1.522612,-0.828893
-0.505053,-1.765767,-0.574143,0.612574,-1.692368,-0.796641,-0.51744,-0.728996,0.000962,0.580234,-0.682525,-0.341041,-0.542197,-1.413105,-0.401734,0.622515,-1.258757,-0.628921,-0.402824,-1.565015,-0.615725,0.427816,-1.484683,-0.787095
