-0.414664,-2.077348,-1.006818,0.479698,-2.133491,-0.234377,-0.678299,-0.752116,-0.519743,0.418401,-0.744412,0.263445,-0.536805,-1.605998,-0.865951,0.473227,-1.631599,0.005347,-0.550748,-1.835178,-1.009414,0.510991,-1.746727,-0.060901
-0.41597,-2.075458,-1.011841,0.478384,-2.133399,-0.236319,-0.677878,-0.751896,-0.520082,0.41909,-0.744373,0.263638,-0.536512,-1.605847,-0.866411,0.473015,-1.631349,0.00415,-0.565582,-1.797294,-1.00076,0.511265,-1.745938,-0.06068
-0.414772,-2.078458,-1.004217,0.478076,-2.131344,-0.241534,-0.677445,-0.751407,-0.52014,0.420047,-0.744028,0.265953,-0.53631,-1.605238,-0.86664,0.473086,-1.63035,0.004098,-0.533658,-1.89373,-1.024686,0.511719,-1.747478,-0.060078
-0.414835,-2.083638,-1.007976,0.480492,-2.139538,-0.235103,-0.678195,-0.753663,-0.520623,0.422007,-0.744976,0.266965,-0.536611,-1.609811,-0.867019,0.475436,-1.634143,0.007541,-0.541381,-1.872836,-1.020881,0.52998,-1.759528,-0.008273
-0.420319,-2.104399,-1.014067,0.483447,-2.151366,-0.229751,-0.684293,-0.764761,-0.518601,0.425017,-0.746259,0.274683,-0.541232,-1.628258,-0.867874,0.478312,-1.643594,0.014713,-0.556107,-1.879067,-1.018927,0.517893,-1.779593,-0.061736
-0.419626,-2.11203,-1.012702,0.483897,-2.156558,-0.233631,-0.685821,-0.767328,-0.518467,0.426123,-0.746632,0.27618,-0.542548,-1.632801,-0.868406,0.478988,-1.646303,0.016791,-0.560685,-1.867588,-1.02012,0.52047,-1.865635,-0.09497
-0.418019,-2.096714,-1.009,0.480272,-2.141026,-0.234248,-0.682121,-0.760056,-0.519398,0.423189,-0.744673,0.270623,-0.539943,-1.620133,-0.867285,0.47543,-1.638497,0.011912,-0.551205,-1.886336,-1.02269,0.515038,-1.772282,-0.063117
-0.418023,-2.099287,-1.010994,0.478338,-2.14246,-0.236752,-0.682268,-0.760467,-0.520068,0.424489,-0.745826,0.270623,-0.540094,-1.621748,-0.868511,0.475568,-1.640322,0.009022,-0.551963,-1.882653,-1.022798,0.531142,-1.778906,-0.014353
-0.417753,-2.102852,-1.009338,0.478335,-2.143238,-0.242585,-0.682434,-0.761089,-0.520581,0.425283,-0.746399,0.270712,-0.540285,-1.623179,-0.869206,0.476233,-1.641551,0.008408,-0.53833,-1.906681,-1.033949,0.531965,-1.761636,-0.012874
-0.417466,-2.103764,-1.013692,0.484201,-2.148625,-0.235049,-0.682569,-0.761492,-0.521042,0.425994,-0.746938,0.270537,-0.540302,-1.624281,-0.869859,0.476833,-1.642746,0.00784,-0.535045,-1.912561,-1.037585,0.530444,-1.767709,-0.023526
