-0.529685,-1.674184,-0.413944,0.459972,-1.718749,-0.644904,-0.600608,-0.68565,0.022231,0.644942,-0.734869,-0.288471,-0.613928,-1.276334,-0.269821,0.58812,-1.306481,-0.549332,-0.450825,-1.378225,-0.462694,0.3774,-1.411744,-0.687875
-0.534384,-1.676451,-0.408019,0.446946,-1.73152,-0.65079,-0.600722,-0.685748,0.021918,0.645043,-0.734904,-0.288782,-0.613657,-1.277244,-0.270361,0.588195,-1.306593,-0.549519,-0.450012,-1.370297,-0.457547,0.37224,-1.417702,-0.692352
-0.529595,-1.684207,-0.409546,0.449909,-1.711018,-0.653277,-0.600579,-0.684785,0.021893,0.645183,-0.734846,-0.289405,-0.612967,-1.278105,-0.271266,0.587895,-1.306441,-0.549889,-0.451131,-1.36726,-0.456702,0.36921,-1.432876,-0.701066
-0.534124,-1.684538,-0.409662,0.466804,-1.66323,-0.649542,-0.601136,-0.685047,0.021386,0.645335,-0.735119,-0.289447,-0.612116,-1.280977,-0.273344,0.58787,-1.306712,-0.550071,-0.449602,-1.37663,-0.460439,0.377102,-1.411097,-0.690114
-0.528001,-1.684503,-0.412957,0.452704,-1.729993,-0.648154,-0.60155,-0.684414,0.021497,0.645488,-0.735083,-0.289338,-0.611622,-1.282584,-0.274005,0.587936,-1.306752,-0.550003,-0.44798,-1.41924,-0.479791,0.367928,-1.444771,-0.704982
-0.529364,-1.682828,-0.413476,0.455461,-1.708765,-0.648966,-0.601652,-0.68468,0.020516,0.645198,-0.734765,-0.289523,-0.611354,-1.28241,-0.274109,0.58773,-1.306217,-0.55015,-0.45115,-1.415264,-0.473698,0.371783,-1.421323,-0.693797
-0.524536,-1.680218,-0.419557,0.464,-1.714869,-0.648004,-0.601252,-0.685351,0.018961,0.64454,-0.7338,-0.289531,-0.609962,-1.281676,-0.274427,0.587235,-1.304466,-0.55003,-0.445296,-1.417858,-0.481777,0.378187,-1.409097,-0.686375
-0.528431,-1.680354,-0.410216,0.471865,-1.695504,-0.644913,-0.600797,-0.685488,0.01822,0.644462,-0.733295,-0.289904,-0.60905,-1.281424,-0.274435,0.587268,-1.303697,-0.549807,-0.448209,-1.39093,-0.468054,0.377714,-1.428353,-0.694521
-0.533981,-1.649558,-0.412786,0.451693,-1.718023,-0.651627,-0.601,-0.685099,0.018072,0.644578,-0.732909,-0.290647,-0.617555,-1.249171,-0.261847,0.58715,-1.303428,-0.549907,-0.452444,-1.346556,-0.445826,0.373086,-1.419169,-0.691861
-0.524937,-1.670941,-0.413287,0.442645,-1.730454,-0.658004,-0.600865,-0.684735,0.018066,0.644743,-0.732629,-0.290557,-0.610757,-1.267563,-0.270204,0.587347,-1.303147,-0.54967,-0.448134,-1.363605,-0.455792,0.370389,-1.426585,-0.695112
-0.514639,-1.711652,-0.413432,0.446607,-1.717596,-0.65382,-0.601738,-0.686027,0.01871,0.644964,-0.732067,-0.290145,-0.600442,-1.311203,-0.286963,0.587354,-1.303482,-0.548276,-0.444639,-1.386859,-0.470341,0.370942,-1.427547,-0.692917
-0.521291,-1.711474,-0.414083,0.449196,-1.729027,-0.652503,-0.601912,-0.68649,0.019124,0.644426,-0.732011,-0.2895,-0.60217,-1.305421,-0.28313,0.587222,-1.303398,-0.547761,-0.445149,-1.404999,-0.470801,0.367467,-1.43393,-0.696268
-0.513357,-1.722554,-0.408601,0.436941,-1.739059,-0.656389,-0.602601,-0.686933,0.018989,0.644812,-0.73149,-0.288193,-0.600162,-1.317277,-0.287163,0.587717,-1.303668,-0.546412,-0.443679,-1.400919,-0.475037,0.365772,-1.440322,-0.697796
-0.511894,-1.720505,-0.41365,0.440919,-1.739693,-0.653927,-0.60269,-0.686413,0.018806,0.644546,-0.731649,-0.287451,-0.599622,-1.32026,-0.289801,0.587805,-1.303796,-0.545729,-0.443504,-1.396626,-0.46741,0.364407,-1.440717,-0.699501
-0.511006,-1.718835,-0.418134,0.444977,-1.74903,-0.649156,-0.602504,-0.688011,0.01729,0.644642,-0.731885,-0.286608,-0.598618,-1.323729,-0.29102,0.588621,-1.304408,-0.544404,-0.443524,-1.418132,-0.476671,0.365208,-1.438541,-0.696432
-0.51251,-1.712539,-0.416173,0.442601,-1.748995,-0.652406,-0.601737,-0.688956,0.014716,0.64548,-0.730791,-0.285608,-0.600727,-1.31228,-0.287384,0.589961,-1.303502,-0.542686,-0.442961,-1.398459,-0.471263,0.372183,-1.424741,-0.68915
-0.514775,-1.701025,-0.414238,0.421733,-1.781046,-0.669026,-0.599693,-0.689118,0.012913,0.646741,-0.729505,-0.284087,-0.599713,-1.303763,-0.284705,0.591918,-1.301814,-0.540262,-0.441837,-1.411965,-0.475028,0.368446,-1.441577,-0.694066
