-0.53962,-1.714213,-0.383032,0.457514,-1.738334,-0.639973,-0.610227,-0.699785,0.055205,0.624307,-0.736044,-0.306012,-0.609432,-1.346869,-0.267219,0.562877,-1.307761,-0.559963,-0.448684,-1.440503,-0.419103,0.615192,-1.447432,-0.623814
-0.537963,-1.714437,-0.376524,0.456411,-1.7383,-0.640564,-0.610175,-0.698625,0.056473,0.623426,-0.736155,-0.305751,-0.609254,-1.346335,-0.265389,0.561438,-1.30759,-0.560397,-0.455012,-1.457378,-0.423558,0.610818,-1.421157,-0.640343
-0.541883,-1.715534,-0.380557,0.460574,-1.736076,-0.640178,-0.60973,-0.697279,0.057483,0.622471,-0.735754,-0.305573,-0.608737,-1.343834,-0.263224,0.560111,-1.306656,-0.560639,-0.450079,-1.442084,-0.420028,0.614712,-1.434784,-0.625658
-0.540186,-1.712817,-0.377154,0.460682,-1.735872,-0.636415,-0.608999,-0.69564,0.058246,0.621603,-0.735739,-0.306099,-0.607962,-1.340233,-0.261128,0.559277,-1.305493,-0.560566,-0.451287,-1.446821,-0.420967,0.612146,-1.430778,-0.631285
-0.537745,-1.711573,-0.38163,0.461937,-1.735381,-0.637829,-0.608471,-0.694245,0.059565,0.620988,-0.735888,-0.306502,-0.606711,-1.337473,-0.259548,0.558743,-1.305058,-0.560472,-0.452154,-1.447322,-0.421729,0.61304,-1.433063,-0.625617
-0.531403,-1.708336,-0.381302,0.463214,-1.745213,-0.637376,-0.60768,-0.695766,0.058402,0.620371,-0.735737,-0.306299,-0.60589,-1.335824,-0.258576,0.558303,-1.304142,-0.560373,-0.450987,-1.424474,-0.412412,0.612745,-1.432171,-0.623961
-0.536742,-1.713003,-0.379236,0.462157,-1.743683,-0.640775,-0.608904,-0.696062,0.05914,0.620558,-0.735998,-0.306326,-0.607087,-1.336949,-0.258077,0.558097,-1.305405,-0.560723,-0.449081,-1.488794,-0.438579,0.611928,-1.433813,-0.626162
-0.541418,-1.715249,-0.373803,0.457254,-1.744538,-0.638179,-0.609483,-0.695886,0.059178,0.619925,-0.73595,-0.306797,-0.607557,-1.336273,-0.257642,0.557493,-1.304961,-0.561125,-0.452354,-1.445549,-0.422343,0.611673,-1.43121,-0.625781
-0.537977,-1.711915,-0.38152,0.458209,-1.743999,-0.640282,-0.609732,-0.695949,0.059511,0.618766,-0.735454,-0.307258,-0.607979,-1.334027,-0.257601,0.55638,-1.303697,-0.5616,-0.454827,-1.434713,-0.418092,0.607361,-1.428527,-0.63277
-0.560114,-1.724607,-0.380329,0.455266,-1.749658,-0.652686,-0.613044,-0.70003,0.054568,0.621527,-0.738186,-0.316328,-0.612835,-1.344577,-0.264518,0.558868,-1.308317,-0.571928,-0.457836,-1.442091,-0.420938,0.61553,-1.442159,-0.633026
-0.955695,-1.635678,-0.285379,0.583341,-1.729054,-0.756999,-0.62786,-0.690295,0.083117,0.629246,-0.738039,-0.319738,-0.861341,-1.228089,-0.137067,0.642132,-1.300368,-0.600271,-0.904675,-1.44796,-0.400778,0.695203,-1.537258,-0.715786
-1.256328,-1.572632,-0.193073,0.834327,-1.613411,-0.81953,-0.732162,-0.635303,0.109196,0.701823,-0.692475,-0.315374,-1.032418,-1.165743,-0.096206,0.861785,-1.198097,-0.648521,-1.095336,-1.294183,-0.275186,0.841046,-1.493069,-0.696631
