-0.551687,-1.717933,-0.564028,0.546064,-1.748376,-0.633785,-0.573098,-0.675743,-0.054162,0.571671,-0.711702,-0.144861,-0.627352,-1.215508,-0.336763,0.606041,-1.302168,-0.480476,-0.682824,-1.47131,-0.457075,0.40556,-1.515848,-0.669515
-0.555241,-1.715442,-0.559796,0.54675,-1.746782,-0.629589,-0.573242,-0.676338,-0.053418,0.571639,-0.710972,-0.144326,-0.628016,-1.212526,-0.333381,0.605948,-1.301699,-0.48023,-0.682824,-1.460342,-0.445899,0.405746,-1.51055,-0.668183
-0.560896,-1.717327,-0.548911,0.547491,-1.747751,-0.626454,-0.573465,-0.676566,-0.052877,0.571804,-0.710809,-0.143496,-0.626948,-1.213236,-0.336866,0.606129,-1.301806,-0.479768,-0.687125,-1.450441,-0.432475,0.406336,-1.507857,-0.666301
-0.560097,-1.715721,-0.555508,0.541481,-1.749563,-0.63327,-0.57305,-0.676881,-0.053257,0.571901,-0.710885,-0.142748,-0.628966,-1.214841,-0.332309,0.606322,-1.301699,-0.479344,-0.684106,-1.453574,-0.448576,0.405263,-1.489556,-0.666784
-0.561888,-1.711322,-0.555482,0.544505,-1.748753,-0.626416,-0.572451,-0.67757,-0.053739,0.571905,-0.711016,-0.142878,-0.629593,-1.214164,-0.329905,0.606094,-1.301253,-0.479209,-0.683561,-1.445592,-0.445929,0.406005,-1.508772,-0.667227
-0.562372,-1.712302,-0.550888,0.542729,-1.750492,-0.626713,-0.572235,-0.676926,-0.053416,0.571926,-0.710811,-0.142988,-0.635134,-1.214882,-0.325328,0.606226,-1.301019,-0.479281,-0.68593,-1.433632,-0.436921,0.404563,-1.542671,-0.67277
-0.561698,-1.710651,-0.554175,0.544207,-1.747458,-0.627577,-0.572249,-0.676776,-0.052423,0.571644,-0.710612,-0.14309,-0.634599,-1.213565,-0.325262,0.605945,-1.300327,-0.479216,-0.68163,-1.451599,-0.446892,0.405436,-1.512493,-0.668028
-0.551299,-1.716705,-0.558424,0.547218,-1.745064,-0.627487,-0.571828,-0.676347,-0.051609,0.571348,-0.709141,-0.142107,-0.633599,-1.213101,-0.324807,0.605925,-1.299673,-0.479291,-0.683093,-1.472385,-0.438202,0.405781,-1.508309,-0.666418
-0.551257,-1.717034,-0.557286,0.544341,-1.74667,-0.627788,-0.571684,-0.676763,-0.050204,0.571196,-0.709097,-0.142368,-0.632891,-1.213659,-0.326421,0.605833,-1.299586,-0.479841,-0.679162,-1.498639,-0.454932,0.405936,-1.508584,-0.6663
-0.543162,-1.710536,-0.569631,0.544532,-1.748423,-0.628137,-0.57142,-0.676392,-0.049473,0.571157,-0.709563,-0.142367,-0.626073,-1.216297,-0.347845,0.605716,-1.299095,-0.479821,-0.685544,-1.453889,-0.421754,0.4055,-1.511598,-0.668084
-0.549654,-1.703686,-0.569782,0.546175,-1.745282,-0.63204,-0.571417,-0.676262,-0.049645,0.571879,-0.70938,-0.141441,-0.626376,-1.215603,-0.347811,0.6061,-1.298923,-0.480854,-0.679208,-1.477519,-0.458978,0.405655,-1.478064,-0.658214
-0.552033,-1.676361,-0.593907,0.565146,-1.696834,-0.677612,-0.581747,-0.667433,-0.038931,0.589482,-0.698729,-0.127552,-0.662125,-1.184833,-0.34336,0.629317,-1.289586,-0.506648,-0.694994,-1.386059,-0.471965,0.427593,-1.482193,-0.641828
-0.58665,-1.586259,-0.685125,0.640688,-1.571865,-0.78565,-0.646648,-0.627713,-0.003241,0.658543,-0.623565,-0.09495,-0.692534,-1.183084,-0.452891,0.715361,-1.226136,-0.596402,-0.589002,-1.37004,-0.727598,0.591356,-1.397133,-0.6529
-0.727978,-1.441268,-0.807263,0.819944,-1.414429,-0.956818,-0.730201,-0.552479,0.030103,0.719868,-0.567266,-0.07155,-0.789624,-1.08037,-0.58685,0.860837,-1.025466,-0.597747,-0.702528,-1.236824,-0.823313,0.781231,-1.243922,-0.808011
-1.034877,-1.284603,-1.007525,1.126838,-1.199957,-1.100445,-0.832958,-0.516117,-0.035253,0.938469,-0.557759,-0.09936,-1.040832,-0.952718,-0.653904,1.104551,-0.880841,-0.62184,-1.047642,-1.031609,-0.985078,1.130326,-1.218805,-0.978583
-1.345184,-0.995224,-1.167228,1.434045,-0.876441,-1.134225,-0.941369,-0.426233,-0.166888,0.954265,-0.45497,-0.120758,-1.291491,-0.728891,-0.607376,1.352099,-0.652443,-0.577169,-1.259329,-0.771291,-1.043692,1.484315,-0.971528,-0.987865
-1.632888,-0.657236,-1.149745,1.699287,-0.540448,-1.055747,-1.010052,-0.334639,-0.101629,1.03683,-0.362673,-0.112663,-1.406478,-0.448662,-0.580099,1.498659,-0.393948,-0.533987,-1.473635,-0.510434,-1.118839,1.749036,-0.574286,-0.846228
-1.866274,-0.295166,-1.061202,1.884458,-0.189283,-0.880363,-1.139474,-0.240797,-0.1736,1.124884,-0.241479,-0.022735,-1.590942,-0.213049,-0.606008,1.632281,-0.152074,-0.457392,-1.665862,-0.178216,-1.000342,1.910483,-0.224424,-0.718069
